STATION CODE,LOCATIONS,STATE,Temp,D.O. (mg/l),PH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATENAN N+ NITRITENANN (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml)Mean,year
1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",NAN,22,6.8,7.2,110,3.9,0.49,480,1036,2008
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",NAN,27,6.7,7.6,109,4.13,0.28,260,624,2008
2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),NAN,29,5.2,7,478,16.3,0.35,500,1008,2008
2164,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,NAN,21,6.9,6.6,291,1.96,1.4,4,104,2008
2168,MITHI RIVER,NAN,32,0.7,7.3,12697,45.6,1.32,642,1259,2008
2199,SAVITRI RIVER AT OVALE VILLAGE.,NAN,23,6.8,6.6,6232,2.13,2.72,6,106,2008
17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",NAN,29,6.2,6.5,1638,1.5,0.8,349,816,2008
18,"PERIYAR AT KALADY, KERALA",NAN,28,7.3,6.6,36,0.6,0.41,304,1056,2008
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",NAN,28,6.4,6.7,41,1,0.75,443,1179,2008
2335,R PERIYAR AT KALAMASSERY,NAN,28,5.1,6.8,52,1.6,0.22,555,1680,2008
2334,RIVER PERIYAR AT PATHALAM,NAN,28,6.8,6.7,183,1.3,0.28,358,1748,2008
2333,RIVER PERIYAR AT MUPPATHADAM,NAN,27,6.3,6.3,115,0.9,0.5,455,2865,2008
2336,R PERIYAR AT PURAPPALLIKAVU,NAN,28,7.2,6.7,455,1.1,0.28,245,753,2008
20,"CHALIYAR AT KOOLIMADU, KERALA",NAN,27,6.8,6.9,80,0.4,0.52,207,508,2008
21,"CHALIYAR AT CHUNGAPALLY, KERALA",NAN,27,6.8,7,4515,0.4,1.53,184,427,2008
42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",NAN,29,7.7,7.2,47,1,2,253,452,2008
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",NAN,29,7.1,6.8,57,1.5,1.12,230,681,2008
1154,CHALAKUDY AT PULICKALKANANDAVU,NAN,29,6.6,6.3,148,1.2,0.93,190,935,2008
1155,KARAMANA AT MOONNATTUMUKKU,NAN,26,1.8,6.8,2012,5.5,1.8,20458,31167,2008
1156,"PAMBA AT CHENGANNUR, KERALA",NAN,26,6.7,6.2,40,0.6,1,425,1100,2008
1341,"PAMBA AT THAKAZHY, KERALA",NAN,26,5.8,6.3,65,1.1,2.97,525,1200,2008
1565,"PAMBA DOWN, KERALA",NAN,26,5.1,6.3,50,1,3.1,700,1600,2008
1339,"MEENACHIL AT KIDANGOOR, KERALA",NAN,26,6.6,6.2,42,0.6,1.97,475,925,2008
1340,"MANIMALA  AT KALLOOPARA, KERALA",NAN,27,6.6,6.4,43,0.7,3.13,400,975,2008
1384,"MANIMALA AT THONDRA, KERALA",NAN,27,6.7,6.4,50,0.5,3.6,500,1175,2008
1342,"ACHENKOIL AT THUMPAMON, KERALA",NAN,26,6.6,6.3,46,0.6,1.07,624,1010,2008
1443,"ACHENKOIL AT CHENNITHULA, KERALA",NAN,27,5.9,6.4,54,0.7,3.53,375,985,2008
1442,"VAMANAPURAM, KERALA",NAN,27,7.6,6.7,55,0.7,4.17,295,1575,2008
1563,"AMARAVILA, KERALA",NAN,27,6.5,6.7,72,0.8,2.83,30,775,2008
1564,"AYUR, KERALA",NAN,29,7.3,7.4,71,0.7,4.1,490,940,2008
1566,"THIRURANGADY, KERALA",NAN,27,6.3,6.7,79,0.7,2.03,190,702,2008
1567,"KUTTIYADY ESTATE, KERALA",NAN,26,6.9,6.6,33,0.4,1.4,0,28,2008
1568,"VALAYAM, KERALA",NAN,27,6.8,6.7,46,0.4,1.47,30,150,2008
1569,"THALIPARAMBA, KERALA",NAN,29,5.9,7.1,6666,0.7,4.13,118,393,2008
1570,"HOSDURG, KERALA",NAN,28,6.4,7.1,17771,1,5.2,760,1865,2008
1571,"KAKKADAVU,  KERALA",NAN,28,7.3,6.7,62,0.9,2.8,293,920,2008
1572,"PADIYATHADKA, KERALA",NAN,28,7.6,6.6,61,0.5,3.4,85,503,2008
1573,"IRUMPANAM, KERALA",NAN,30,2.4,6.7,221,2.1,3.97,220,660,2008
2284,R NEYYAR AT ARUVIPURAM,NAN,27,7.1,6.8,89,1.2,0.4,620,1600,2008
2285,R MAMOM AT MAMOM BRIDGE,NAN,27,6.4,6.7,110,0.5,0.2,1400,3200,2008
2286,R AYROOR AT AYROOR BRIDGE,NAN,27,3.5,6.9,105,0.7,0.15,265,800,2008
2287,R ITHIKKARA AT ITHIKKARA,NAN,28,7.4,7.3,155,0.8,1.2,570,920,2008
2288,R PALLICKAL AT NELLIMUKAL,NAN,28,6.8,6.9,77,0.9,1.8,215,470,2008
2289,R KARUVANNURR AT KARUVANNUR BDG.,NAN,27,5.5,6.5,75,1.9,0.1,1300,2100,2008
2290,R PUZHACKAL AT PUZHACKAL BRIDGE,NAN,31,5.4,6.5,102,4,0.1,320,680,2008
2291,R KEECHERI AT VADAKKANCHERY BRIDGE,NAN,30,4.8,6.8,90,1.1,0.1,730,1090,2008
2292,R THIRUR AT THALAKKADATHUR BRIDGE,NAN,28,5.8,6.3,87,0.7,0.1,633,1500,2008
2293,R KADALUNDI AT HAJIRAPPALLY,NAN,27,7.3,6.6,57,0.4,0.25,297,883,2008
2294,R KALLAI AT KALLAI BRIDGE,NAN,28,5.8,7.5,18291,0.8,0.25,435,1000,2008
2295,R CORAPUZHA AT KANAYANKODE,NAN,28,6.2,6.7,2497,0.5,0.15,510,1100,2008
2296,R THALLASSERY AT PATHIPPALAM,NAN,27,7.3,6.1,45,0.7,0.2,150,1050,2008
2297,R ANCHARAKANDY AT MERUVAMBA,NAN,27,7.6,6.3,39,0.5,0.2,1040,2588,2008
2298,R KUPPAM AT RAYAROM,NAN,25,7.7,6.6,31,0.3,0.15,490,1300,2008
2299,R RAMAPURAM AT RAMAPURAM BRIDGE,NAN,28,5.4,5.9,595,0.8,0.1,570,1375,2008
2300,R PERUVAMBA AT CHANDAPPURA,NAN,28,7.4,6.1,30,0.9,0.3,690,1050,2008
2301,R KAVVAI AT KUTTIYOL PALAM,NAN,28,6.6,5.9,37,0.7,0.1,540,1725,2008
2302,R NEELASWARAM AT NAMBIARKAL DAM,NAN,28,6.5,6.5,1135,0.7,0.25,850,1850,2008
2303,R PULLUR AT PULLUR BR.,NAN,27,7.2,5.9,39,0.8,0.55,440,1500,2008
2304,R MOGRAL AT MOGRAL BR.,NAN,29,6.3,6.5,925,1.1,0.3,830,1550,2008
2305,R SHRIYA AT ANGADIMOGARU,NAN,27,7.6,6.6,50,0.6,0.25,1660,3000,2008
2306,R UPPALA AT  UPPALA BR.,NAN,27,7.3,6.5,64,1.4,0.5,1280,2850,2008
2307,R MANJESWAR AT BAJRAKKARA BR.,NAN,27,7.5,7,74,0.8,0.1,1400,2800,2008
2326,R KORAYAR AT KANJIKODE,NAN,26,4.4,7.3,428,0.4,0.15,285,1090,2008
2331,R BHARATHAPUZHA AT KUTTIPPURAM,NAN,27,6.8,7,169,0.4,0.25,255,560,2008
2337,R KADAMBAYAR AT BRAHMAPURAM,NAN,29,1.7,6.2,181,3,0.45,672,2208,2008
2338,R KADAMBAYAR AT MANCKAKADAVU,NAN,29,3,6.1,80,2,0.13,268,1240,2008
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",NAN,28,6.9,7.8,469,0.89,0.86,152,5874,2008
1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",NAN,32,7.7,8.1,266,1.83,1.01,1950,3175,2008
1456,"RUSHIKULYA AT GANJAM D/S, ORISSA",NAN,32,6.8,7.8,16468,1.65,2,440,775,2008
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",NAN,28,7.5,8.2,233,2.5,0.89,2600,4300,2008
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",NAN,26,7.6,8.1,233,1.35,1.43,2025,3200,2008
1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",NAN,26,7,7.6,593,0.25,1.95,NAN,NAN,2008
1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",NAN,25,7.6,6.6,118,1.15,0.15,70,180,2008
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",NAN,27,6.8,6.6,179,1.88,0.2,118,253,2008
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",NAN,28,6.8,6.7,172,2.14,0.19,263,402,2008
1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",NAN,28,6.9,7.1,260,1.78,0.13,110,200,2008
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",NAN,27,7.3,6.6,94,1.27,0.17,73,150,2008
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",NAN,26,7.4,6.7,88,1.03,0.15,89,173,2008
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",NAN,28,7.2,7.2,439,2.28,0.14,236,415,2008
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",NAN,27,6.8,7.6,749,2.25,0.36,424,699,2008
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",NAN,26,6.9,7.3,252,4.33,1,322,858,2008
1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,NAN,29,7,7.3,46,1,NAN,49,707,2008
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,NAN,31,7,7.3,40,1,NAN,12,81,2008
2352,"RIVER VAMSHADHARA, KALINGAPATNAM,VIZIANAGARAM",NAN,30,7.7,8.1,195,1.1,0.7,0,10,2008
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",NAN,23,8,8.2,572,0.5,NAN,12,26,2008
1884,KALA AMB D/S MARKANDA RIVER,NAN,24,3.8,7.8,1424,155.6,0.66,NAN,NAN,2008
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",NAN,23,4.9,7.8,704,3.5,NAN,57,375,2008
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",NAN,20,5.9,7.2,703,5.4,2.05,1950,21000,2008
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",NAN,21,5.3,7.4,1095,27,3.35,48000,217500,2008
1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",NAN,30,6.7,6.9,1094,17.1,19.4,NAN,NAN,2008
1026,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,",NAN,30,6.2,7,1312,22.3,17.7,NAN,NAN,2008
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",NAN,21,5.7,7.3,732,10.7,2.4,5450,45500,2008
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",NAN,21,5,7.2,983,26.1,3.05,32250,135000,2008
1698,"D/S CHHATBIR, PUNJAB",NAN,20,5,7.3,748,7.4,2.65,12500,90000,2008
1699,"U/S DHAKANSU NALLAH, PUNJAB",NAN,20,5.1,7.2,760,13.5,2.55,22000,122500,2008
1700,"D/S DHAKANSU NALLAH, PUNJAB",NAN,21,4.5,7.2,856,23.8,3.45,34000,232500,2008
1701,"D/S JHARMAL NADI, PUNJAB",NAN,21,4.4,7.2,1184,18.1,3.75,17250,70000,2008
1702,"U/S JHARMAL NADI, PUNJAB",NAN,20,4.5,7.4,1186,22.7,3.07,13000,78333,2008
1703,"GHAGGER AT MOONAK, PUNJAB",NAN,21,5.2,7.5,1036,28.5,3.55,28750,155000,2008
1704,"D/S SARDULGARH, PUNJAB",NAN,21,5.5,7.6,973,27.8,3.33,130500,392500,2008
1705,"U/S SARDULGARH, PUNJAB",NAN,21,5.6,7.6,951,25.8,3.23,22500,712500,2008
1885,RIVER GHAGGAR AT D/S OF SURAJPUR,NAN,25,6.4,7.9,378,4.1,0.94,NAN,NAN,2008
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),NAN,31,6.8,7,970,25.3,20.2,NAN,NAN,2008
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",NAN,21,5.4,7.8,438,1.7,0.41,3,6,2008
1424,"IMPHAL AT MAHABALI, MANIPUR",NAN,27,7.9,6.7,120,1.2,NAN,NAN,135,2008
1457,"IMPHAL AT KOIRENGEI, MANIPUR",NAN,26,6.2,7.3,135,1.8,NAN,NAN,113,2008
1627,"KIYAMGI, MANIPUR",NAN,27,8.2,7.6,176,1.9,NAN,NAN,135,2008
1628,"MINUTHONG(IMPHAL RIVER, MANIPUR",NAN,28,6.6,7.4,112,1.2,NAN,NAN,91,2008
1458,"IRIL AT PORAMPET, MANIPUR",NAN,26,7.9,7.8,196,0.8,NAN,NAN,73,2008
1624,"LILONG, MANIPUR",NAN,29,9,8,269,1.8,NAN,NAN,155,2008
1925,KHUGA RIVER (CHURACHANDPUR DIST.),NAN,28,NAN,8,698,NAN,NAN,NAN,NAN,2008
1926,"KHUJAIROK RIVER, MOREH (CHANDEL DIST.)",NAN,30,9.6,7.6,633,NAN,NAN,NAN,30,2008
1625,"HUMP BRIDGE, MANIPUR",NAN,27,3.2,6.8,389,26,NAN,NAN,633,2008
1626,"HEIRANGOITHONG, MANIPUR",NAN,28,5.5,7.5,375,24,NAN,NAN,383,2008
1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",NAN,19,5,3.2,630,7,2.5,27,33,2008
2050,TLAWNG UPSTREAM AIZAWL,NAN,26,7,7.8,122,0.65,NAN,NAN,3,2008
2051,TLAWNG DOWNSTREAM AIZAWL,NAN,26,7.2,7.8,130,0.93,0.1,NAN,3,2008
2052,TUIRIAL UPPER CATCHMENT,NAN,25,6.6,8,151,0.98,NAN,NAN,6,2008
2053,TUIRIAL LOWER CATCHMENT,NAN,25,6.7,7.9,188,1.03,NAN,NAN,8,2008
1403,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",NAN,28,6.1,7.7,120,1.36,NAN,264,350,2008
1404,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",NAN,29,5.4,7.3,141,2.67,0.08,285,510,2008
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",NAN,28,5.8,7.8,161,2.93,0.1,518,588,2008
1393,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",NAN,NAN,NAN,7.6,253,NAN,2.8,NAN,NAN,2007
1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",NAN,25,7,7.7,448,0.4,0.2,17,42,2007
1246,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",NAN,25,4.8,7.5,20360,8.8,0.2,23,65,2007
1860,BALEHWAR KHADI AT N.H. NO. 8,NAN,27,4.9,7.7,904,3.6,NAN,13950,32750,2007
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,NAN,28,6.4,8,477,2.4,NAN,12325,22825,2007
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,NAN,29,6.7,7.9,14111,2.9,NAN,10725,21000,2007
1865,RIVER DHADHAR AT KOTHWADA,NAN,28,5.7,7.6,868,4.2,0.4,5,57,2007
1148,"AMBIKA AT BILIMORA, GUJARAT",NAN,30,6.2,8,899,3.1,NAN,10275,16500,2007
1149,"KOLAK AT PATALIA BDG., GUJARAT",NAN,26,4.8,7.6,14426,10.4,0.1,32,148,2007
1435,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD, GUJARAT",NAN,27,6.2,7.4,29920,3.6,0.2,14,41,2007
1434,AMLAKHADI AT ANKLESHWAR,NAN,27,NAN,7.5,5414,359,0.1,3,14,2007
1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",NAN,27,4.2,7.8,589,4,NAN,23575,50250,2007
1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",NAN,30,6.8,7.5,2870,2.5,0.1,582,1114,2007
1475,ZUARI AT PANCHAWADI,NAN,29,6.5,6.9,1690,1.5,0.1,555,1331,2007
1476,"MANDOVI AT TONCA, MARCELA, GOA",NAN,29,6.5,7.1,3110,1.6,0.1,1243,2056,2007
1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",NAN,29,6.4,7.7,44000,2.3,0.1,814,1287,2007
1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",NAN,27,7.2,7.2,70,1.6,0.1,1554,2887,2007
1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",NAN,28,7.2,6.8,60,2.1,0.1,5778,10403,2007
1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",NAN,28,7.4,7.1,80,1.4,0.1,475,1010,2007
1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",NAN,28,7.2,6.9,80,1.3,0.1,1009,1938,2007
1547,"RIVER TALPONA AT CANACONA, GOA",NAN,29,7.4,7,66,2,0.1,700,1451,2007
1548,"RIVER ASSONORA AT ASSONORA, GOA",NAN,28,6.3,6.6,66,1.6,0.1,1427,3293,2007
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",NAN,26,6.4,7.3,103,4,0.24,126,753,2007
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",NAN,27,6.7,7.4,103,3.9,0.22,64,644,2007
1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",NAN,28,6.6,7.5,97,3.7,0.25,16,169,2007
1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",NAN,28,5.7,7.2,531,5.3,0.75,116,456,2007
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",NAN,25,6.4,7.1,113,3.9,0.47,60,400,2007
1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",NAN,25,6.6,7.2,88,3.9,0.45,228,1146,2007
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",NAN,22,6.2,7.3,117,4,0.5,169,638,2007
17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",NAN,28,5.5,6.6,1314,1.7,0.4,290,668,2007
18,"PERIYAR AT KALADY, KERALA",NAN,27,7.5,6.8,32,0.8,0.3,200,738,2007
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",NAN,28,6.7,6.8,42,1,0.4,230,804,2007
20,"CHALIYAR AT KOOLIMADU, KERALA",NAN,28,6.9,6.7,73,0.5,0.2,688,1242,2007
21,"CHALIYAR AT CHUNGAPALLY, KERALA",NAN,28,6.8,6.9,7920,0.5,0.2,391,813,2007
42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",NAN,29,7.4,7.2,49,1.1,0.3,327,641,2007
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",NAN,28,7.2,6.8,58,1.5,0.3,173,556,2007
1154,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",NAN,29,6.8,6.6,115,2,0.5,148,635,2007
1155,"KARAMANA AT MOONNATTUMUKKU, KERALA",NAN,28,0.8,6.8,2156,7.4,1,14825,20733,2007
1156,"PAMBA AT CHENGANNUR, KERALA",NAN,26,7.1,6.1,34,0.6,0.5,1300,1975,2007
1341,"PAMBA AT THAKAZHY, KERALA",NAN,26,5.9,6.2,52,0.5,0.6,1100,1775,2007
1565,"PAMBA DOWN, KERALA",NAN,26,5.1,6.2,55,1.1,0.4,1275,2000,2007
1339,"MEENACHIL AT KIDANGOOR, KERALA",NAN,26,6.7,6.2,43,0.7,0.4,1325,2100,2007
1340,"MANIMALA  AT KALLOOPARA, KERALA",NAN,26,5.8,6.2,34,0.6,0.3,975,1625,2007
1384,"MANIMALA AT THONDRA, KERALA",NAN,26,6.4,6.2,39,0.7,0.4,1375,1900,2007
1342,"ACHENKOIL AT THUMPAMON, KERALA",NAN,26,6.6,6.3,41,0.6,0.3,1033,1442,2007
1443,"ACHENKOIL AT CHENNITHULA, KERALA",NAN,26,5.4,6.2,47,0.7,0.5,1250,1825,2007
1442,"VAMANAPURAM, KERALA",NAN,28,6.7,6.7,80,1.3,0.5,1655,3050,2007
1563,"AMARAVILA, KERALA",NAN,27,6.4,7,112,1.4,0.7,3850,5725,2007
1564,"AYUR, KERALA",NAN,29,6.3,7.1,83,1,0.4,643,1080,2007
1566,"THIRURANGADY, KERALA",NAN,28,6.2,6.5,95,0.8,1.2,1075,2550,2007
1567,"KUTTIYADY ESTATE, KERALA",NAN,28,6.9,6.4,41,0.5,0.2,83,285,2007
1568,"VALAYAM, KERALA",NAN,27,6.8,6.5,51,0.5,0.2,98,435,2007
1569,"THALIPARAMBA, KERALA",NAN,28,6.6,6.9,11654,0.7,0.3,338,963,2007
1570,"HOSDURG, KERALA",NAN,28,7,7.2,11962,0.3,0.3,68,550,2007
1571,"KAKKADAVU,  KERALA",NAN,28,7.5,6.9,52,0.5,0.2,138,685,2007
1572,"PADIYATHADKA, KERALA",NAN,28,7.4,6.8,68,0.3,0.2,160,725,2007
1573,"IRUMPANAM, KERALA",NAN,29,2.8,6.6,1239,2.3,0.6,263,645,2007
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",NAN,28,6.2,7.6,380,0.5,0.5,1318,24583,2007
1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",NAN,30,7.9,7.9,382,2.1,0.21,993,2700,2007
1456,"RUSHIKULYA AT GANJAM D/S, ORISSA",NAN,28,8.1,8,21030,1.7,0.51,146,463,2007
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",NAN,30,7.2,7.7,244,1.2,0.51,980,1793,2007
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",NAN,32,6.7,7.6,231,1.5,0.56,1460,3133,2007
1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",NAN,29,7,8.1,637,3.5,1.2,NAN,NAN,2007
1159,"TAMBIRAPARANI AT PAPAVINASAM,TAMILNADU",NAN,26,7.5,6.5,65,1,0.15,108,319,2007
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",NAN,28,6.8,6.5,88,0.9,0.11,111,233,2007
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",NAN,29,6.8,6.5,128,1.8,0.15,295,507,2007
1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",NAN,32,7.8,7.2,250,1.9,0.15,128,249,2007
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",NAN,28,7.2,6.4,71,1.2,0.12,67,165,2007
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",NAN,27,7.4,6.5,71,1.5,0.12,98,189,2007
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",NAN,31,7.6,7.1,428,2.5,0.15,226,443,2007
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",NAN,28,6.8,7.2,856,2.1,0.32,213,348,2007
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",NAN,27,7.3,7.3,152,2,1.28,333,998,2007
1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN B/C WITH RIVER NETHRAVATHI,NAN,28,6.9,7.2,58,1,NAN,14,55,2007
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,NAN,29,7,7.2,56,1,NAN,4,16.5,2007
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",NAN,22,7.9,7.9,385,2.5,0.25,11,24,2007
1884,KALA AMB D/S MARKANDA RIVER,NAN,18,3.9,7.9,2422,74.8,0.78,NAN,NAN,2007
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",NAN,24,4.9,7.6,972,19.6,1.8,328,718,2007
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",NAN,20,7.4,7.5,413,2.1,1.23,1663,10775,2007
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA), PUNJAB",NAN,21,6.1,7.8,632,8.1,2.9,37250,162500,2007
1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD, HARYANA",NAN,24,4.9,8.1,852,26.3,18.1,NAN,NAN,2007
1026,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",NAN,26,4.5,8.3,996,25.3,15.8,NAN,NAN,2007
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",NAN,21,6.7,7.6,425,7.4,2.88,22250,78750,2007
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (A/C), PUNJAB",NAN,21,6.3,7.7,619,7.3,3.28,28250,125000,2007
1698,"GHAGGAR AT D/S CHHATBIR, PUNJAB",NAN,22,6.4,7.7,439,4.2,2.2,60275,440750,2007
1699,"GHAGGAR AT U/S DHAKANSU NALLAH, PUNJAB",NAN,22,6.5,7.7,686,9.8,2.6,19750,105000,2007
1700,"GHAGGAR AT D/S DHAKANSU NALLAH, PUNJAB",NAN,21,6.4,7.8,754,13.8,2.53,56500,227500,2007
1701,"GHAGGAR AT D/S JHARMAL NADI, PUNJAB",NAN,22,6.3,7.7,615,8.2,3.7,34500,622500,2007
1702,"GHAGGAR AT U/S JHARMAL NADI, PUNJAB",NAN,21,6.2,7.6,457,3.7,2.23,8633,49000,2007
1703,"GHAGGER AT MOONAK, PUNJAB",NAN,21,6,7.8,690,9.6,3,16250,117500,2007
1704,"GHAGGAR AT D/S SARDULGARH, PUNJAB",NAN,21,5.9,7.8,692,11.1,3.5,94000,222500,2007
1705,"GHAGGAR AT U/S SARDULGARH, PUNJAB",NAN,21,5.9,7.7,699,10.4,3.33,60500,967500,2007
1885,RIVER GHAGGAR AT D/S OF SURAJPUR,NAN,22,6.5,8.2,1315,2.2,0.05,NAN,NAN,2007
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),NAN,25,6.6,8.2,895,26.3,15.5,NAN,NAN,2007
2047,"NNANCHOE (ATTAWA CHOE), CHANDIGARH",NAN,29,NAN,7.2,NAN,50,0.27,NAN,NAN,2007
2048,"PATIALA KI RAO, CHANDIGARH",NAN,30,NAN,7.4,NAN,50,0.4,NAN,NAN,2007
2049,"SUKHNA CHOE, CHANDIGARH",NAN,29,1,7.3,NAN,49.7,0.6,NAN,NAN,2007
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",NAN,19,5.6,7.4,168,2.2,0.38,5,16,2007
2050,"TLAWNG UPSTREAM AIZAWL, MIZORAM",NAN,25,6.7,7.9,135,0.4,NAN,NAN,3,2007
2051,"TLAWNG DOWNSTREAM AIZAWL, MIZORAM",NAN,25,6.5,7.9,195,0.6,NAN,NAN,3,2007
2052,"TUIRIAL UPPER CATCHMENT, MIZORAM",NAN,24,7.3,7.8,219,0.5,NAN,NAN,NAN,2007
2053,"TUIRIAL LOWER CATCHMENT, MIZORAM",NAN,24,7.7,7.9,227,0.4,NAN,NAN,15,2007
