ImportedOrNot,YearOfRegistration,Transmission,Fuel,Dist_travelled,Safetyscore,InitialBuyingPrice,SellingPrice
0,2007,Manual,Petrol,34000,7,940000,123000
0,2004,Manual,Diesel,29200,4,480000,58000
0,2007,SemiAuto,Petrol,14300,3,650000,105000
0,2006,SemiAuto,Diesel,22300,8,570000,99000
0,2007,Manual,Petrol,21900,6,270000,72000
0,2007,Manual,Petrol,16300,3,390000,62000
0,2009,Manual,CNG,12800,4,290000,82000
0,2008,Manual,Diesel,15900,6,570000,51000
0,2006,SemiAuto,Petrol,11800,3,260000,22000
0,2009,Manual,Petrol,11600,5,200000,32000
0,2007,SemiAuto,Diesel,13700,2,310000,35000
0,2004,Manual,Petrol,12500,3,290000,32000
0,2004,Manual,Petrol,10100,5,330000,33000
0,2008,Manual,Petrol,13300,2,410000,48000
0,2009,SemiAuto,Petrol,13100,3,420000,30000
0,2007,SemiAuto,Petrol,13800,6,190000,36000
0,2009,SemiAuto,Diesel,12700,3,350000,35000
0,2006,Manual,Petrol,10200,4,180000,24000
0,2005,Manual,Petrol,12900,3,290000,25000
0,2007,SemiAuto,Petrol,10400,3,340000,33000
0,2009,SemiAuto,Diesel,9900,6,450000,40000
0,2006,Manual,Petrol,14500,4,200000,49000
0,2006,SemiAuto,Diesel,9700,3,420000,29000
0,2006,Manual,Petrol,10400,2,360000,22000
0,2007,Manual,Petrol,9100,4,280000,43000
0,2005,SemiAuto,Diesel,11700,6,190000,22000
0,2005,Manual,Diesel,12300,2,420000,41000
1,2009,Auto,Diesel,10100,6,750000,47000
0,2005,Manual,Diesel,14600,2,340000,45000
0,2006,SemiAuto,Diesel,9800,5,270000,25000
0,2004,Manual,Diesel,13600,2,290000,35000
0,2006,Manual,Diesel,12800,5,290000,41000
0,2007,Manual,Petrol,14600,3,360000,31000
0,2005,SemiAuto,Petrol,13100,6,240000,54000
0,2008,SemiAuto,Diesel,9800,4,380000,32000
0,2008,SemiAuto,Petrol,12600,3,340000,43000
0,2005,Manual,Diesel,12800,6,190000,30000
0,2006,Manual,Petrol,10000,4,350000,26000
0,2006,Manual,Petrol,14100,3,410000,54000
0,2008,SemiAuto,Diesel,9100,2,330000,22000
0,2005,Manual,Petrol,10200,6,350000,38000
0,2008,SemiAuto,Diesel,11800,2,350000,19000
0,2008,Manual,Petrol,12000,2,380000,20000
1,2011,Autto,CNG,9300,5,150000,110000
0,2007,SemiAuto,CNG,13400,2,450000,48000
0,2008,SemiAuto,Petrol,11600,3,300000,25000
0,2007,Manual,Diesel,9900,5,430000,44000
0,2007,SemiAuto,Diesel,12400,5,350000,40000
0,2007,Manual,Petrol,11700,2,210000,45000
0,2005,Manual,Petrol,14100,2,250000,31000
0,2006,SemiAuto,Diesel,11900,4,370000,29000
0,2009,Manual,Petrol,14500,2,200000,38000
0,2007,Manual,Diesel,13700,3,300000,53000
0,2009,SemiAuto,Petrol,11100,6,370000,43000
0,2005,Manual,Petrol,11600,2,450000,30000
0,2006,Manual,Petrol,10300,2,220000,21000
0,2006,SemiAuto,Diesel,12800,3,190000,29000
0,2009,Manual,Petrol,12700,3,300000,41000
0,2006,Manual,Diesel,10600,3,380000,27000
0,2009,SemiAuto,Diesel,11800,3,470000,22000
0,2007,SemiAuto,Petrol,13200,3,180000,42000
0,2007,SemiAuto,Diesel,11300,3,240000,39000
0,2006,Auto,Diesel,13600,4,860000,67000
0,2004,SemiAuto,CNG,13300,3,290000,38000
0,2009,SemiAuto,Diesel,9100,5,230000,34000
0,2004,SemiAuto,Diesel,14800,5,410000,31000
0,2009,SemiAuto,Diesel,11600,5,230000,40000
0,2007,SemiAuto,Diesel,11500,4,240000,27000
0,2004,SemiAuto,Petrol,13900,2,340000,30000
0,2005,SemiAuto,Diesel,13600,4,260000,48000
0,2006,Manual,Petrol,10100,3,240000,19000
0,2008,Manual,Petrol,14700,6,220000,39000
0,2007,SemiAuto,Diesel,14400,6,340000,38000
0,2004,Auto,Petrol,10100,2,790000,60000
0,2006,SemiAuto,Diesel,13500,6,250000,51000
0,2011,SemiAuto,CNG,12900,5,190000,21000
0,2007,Manual,CNG,11600,6,370000,39000
0,2004,SemiAuto,Petrol,10700,6,310000,24000
0,2012,SemiAuto,Petrol,11800,4,430000,40000
0,2004,Manual,Petrol,13900,4,320000,43000
0,2005,Manual,Diesel,11400,3,470000,40000
0,2005,Manual,Petrol,14100,5,380000,50000
0,2009,Manual,Petrol,13800,2,340000,53000
0,2007,Manual,Petrol,10100,5,360000,32000
0,2007,Manual,Petrol,12800,6,210000,24000
0,2008,Manual,Diesel,13000,6,420000,23000
0,2011,SemiAuto,CNG,13200,2,390000,51000
0,2005,Manual,Petrol,12800,5,350000,42000
0,2009,Manual,Petrol,9000,6,400000,25000
0,2004,SemiAuto,Diesel,13300,4,390000,37000
0,2007,Manual,CNG,11000,5,200000,31000
0,2005,SemiAuto,Diesel,10900,3,410000,40000
0,2009,SemiAuto,Diesel,14800,4,410000,47000
0,2004,SemiAuto,Diesel,14500,5,390000,43000
0,2008,Manual,Petrol,9100,5,320000,27000
0,2006,SemiAuto,Diesel,10100,6,330000,45000
0,2007,SemiAuto,Diesel,10800,6,250000,43000
0,2008,Manual,Petrol,9000,6,440000,32000
0,2004,SemiAuto,Diesel,11600,3,380000,42000
0,2006,Manual,Diesel,9200,3,180000,34000
0,2009,Manual,Petrol,10200,6,390000,40000
0,2008,Manual,Diesel,11500,5,360000,40000
0,2008,SemiAuto,Petrol,11200,6,340000,26000
1,2003,Auto,Petrol,9400,2,790000,41000
0,2009,SemiAuto,Diesel,11200,6,300000,44000
0,2006,Manual,Petrol,10700,4,360000,27000
0,2006,Manual,Diesel,12200,3,340000,28000
0,2009,SemiAuto,Diesel,11000,2,300000,44000
0,2004,SemiAuto,Petrol,11200,3,280000,19000
0,2006,Manual,Petrol,13200,5,190000,38000
0,2004,Manual,CNG,11000,6,300000,32000
0,2007,Manual,Petrol,14900,6,320000,53000
0,2006,SemiAuto,Diesel,14500,6,360000,30000
0,2005,SemiAuto,Petrol,11600,5,300000,20000
0,2008,SemiAuto,Diesel,10700,6,270000,26000
0,2008,SemiAuto,Diesel,14700,5,350000,54000
0,2006,SemiAuto,Diesel,13000,5,330000,30000
0,2007,SemiAuto,Petrol,13000,5,430000,41000
0,2004,Auto,Petrol,10400,5,930000,44000
0,2005,SemiAuto,Petrol,13800,3,370000,53000
1,2008,SemiAuto,Diesel,9300,6,230000,43000
0,2009,SemiAuto,Diesel,14400,3,370000,34000
0,2006,Manual,Diesel,9400,3,440000,21000
0,2008,SemiAuto,Diesel,10700,3,300000,24000
0,2005,Manual,Petrol,12600,6,400000,28000
0,2004,Manual,CNG,9600,3,430000,29000
0,2006,SemiAuto,Diesel,13000,6,370000,26000
0,2007,Auto,Petrol,13200,2,820000,70000
0,2007,Manual,Petrol,13700,2,210000,50000
0,2007,SemiAuto,Petrol,10400,6,380000,23000
0,2006,Manual,Diesel,9700,4,420000,26000
0,2006,SemiAuto,Petrol,12700,3,410000,38000
0,2005,Manual,Petrol,9700,4,450000,21000
0,2006,Manual,Diesel,11800,3,390000,24000
0,2009,Auto,Diesel,14300,4,910000,58000
0,2007,Manual,Petrol,13600,4,260000,36000
0,2008,Manual,Diesel,12200,2,430000,43000
0,2005,SemiAuto,Diesel,14800,5,270000,50000
0,2005,SemiAuto,Petrol,11500,6,270000,41000
0,2009,SemiAuto,Diesel,12900,5,330000,36000
1,2007,Auto,Petrol,10200,5,630000,128000
0,2011,SemiAuto,CNG,10100,6,260000,25000
0,2004,SemiAuto,Petrol,10500,3,200000,38000
0,2006,Manual,Petrol,11500,4,440000,22000
0,2011,SemiAuto,CNG,9400,2,330000,38000
0,2004,SemiAuto,Diesel,9200,4,210000,29000
0,2005,Manual,Diesel,14200,5,440000,56000
0,2005,Manual,Diesel,13100,4,260000,45000
0,2004,Manual,CNG,14700,3,340000,51000
0,2007,SemiAuto,Diesel,12800,3,230000,38000
0,2009,Manual,CNG,12800,4,230000,26000
0,2009,SemiAuto,Diesel,9600,6,420000,26000
0,2008,SemiAuto,Diesel,14100,4,320000,29000
0,2004,Manual,Petrol,10400,2,210000,26000
0,2004,SemiAuto,Diesel,11100,3,280000,34000
0,2007,Auto,Diesel,12400,3,700000,36000
0,2004,Manual,Petrol,13400,2,300000,32000
0,2004,Manual,Petrol,11700,2,380000,24000
0,2007,SemiAuto,Petrol,9500,5,420000,32000
0,2006,Manual,Diesel,11100,6,290000,19000
0,2009,Manual,Petrol,12000,5,310000,25000
0,2006,Auto,Diesel,13000,3,680000,63000
0,2009,Auto,Petrol,10800,2,930000,53000
0,2008,SemiAuto,Diesel,11300,3,200000,34000
0,2008,Manual,Petrol,11600,5,340000,40000
0,2008,SemiAuto,Diesel,10300,4,310000,30000
0,2004,Manual,CNG,11800,4,400000,19000
0,2007,SemiAuto,Diesel,11100,6,330000,37000
0,2005,SemiAuto,Diesel,13200,4,380000,32000
0,2007,Manual,Petrol,10600,6,190000,31000
0,2009,Manual,Petrol,10400,3,280000,43000
0,2006,Manual,Petrol,14200,5,210000,44000
0,2005,SemiAuto,Petrol,10800,5,210000,43000
0,2007,SemiAuto,Diesel,14500,5,170000,50000
0,2007,Manual,Diesel,11800,6,230000,43000
0,2007,Manual,Petrol,12100,2,450000,29000
0,2005,SemiAuto,Diesel,13800,6,190000,30000
0,2004,Manual,Diesel,14300,4,320000,33000
0,2006,SemiAuto,Diesel,14600,3,280000,32000
0,2007,SemiAuto,Diesel,12200,4,230000,22000
0,2004,Manual,Petrol,12200,6,180000,36000
0,2004,Manual,Diesel,11600,6,180000,18000
0,2006,SemiAuto,Diesel,14800,6,250000,54000
0,2006,SemiAuto,CNG,14500,5,280000,47000
0,2007,SemiAuto,Diesel,12600,2,310000,18000
0,2009,SemiAuto,Diesel,10100,3,220000,21000
0,2008,SemiAuto,Petrol,11400,5,230000,36000
0,2006,SemiAuto,Petrol,10800,6,230000,45000
0,2004,Manual,Diesel,9600,2,390000,40000
0,2007,Manual,Petrol,10700,5,230000,29000
0,2009,SemiAuto,Diesel,11100,4,330000,19000
0,2009,SemiAuto,Petrol,11300,6,290000,35000
0,2007,Manual,CNG,11800,3,350000,25000
0,2004,SemiAuto,Diesel,10100,3,320000,35000
0,2009,SemiAuto,Diesel,13900,3,240000,34000
0,2004,SemiAuto,Diesel,14300,2,470000,53000
0,2006,SemiAuto,Petrol,10500,5,270000,39000
0,2009,Auto,Diesel,10700,3,780000,49000
0,2007,Auto,Petrol,10600,4,690000,38000
0,2008,SemiAuto,Petrol,12600,6,360000,32000
0,2009,Manual,Diesel,11400,3,240000,24000
0,2009,SemiAuto,Petrol,12200,2,390000,39000
0,2009,SemiAuto,Diesel,14500,4,400000,51000
0,2006,SemiAuto,Petrol,9500,6,290000,28000
0,2009,SemiAuto,Diesel,14800,5,400000,35000
0,2004,Manual,Petrol,11700,6,340000,38000
0,2007,Manual,Petrol,12600,2,370000,31000
0,2007,SemiAuto,CNG,13600,3,370000,30000
0,2009,Manual,Petrol,11500,6,240000,34000
1,2008,Auto,Petrol,14800,3,630000,139000
0,2004,Manual,Diesel,10100,4,320000,26000
0,2007,Manual,Diesel,11900,6,350000,41000
0,2004,Manual,Petrol,14100,6,360000,41000
0,2005,Manual,Diesel,9700,4,320000,27000
0,2004,Manual,Petrol,12800,5,210000,37000
0,2008,Auto,Diesel,11700,5,670000,58000
0,2008,SemiAuto,Diesel,13500,4,460000,36000
0,2005,Manual,Petrol,9700,5,270000,44000
0,2005,Manual,Petrol,9800,6,180000,45000
0,2008,Auto,Diesel,10000,5,670000,63000
0,2011,SemiAuto,CNG,11500,3,400000,32000
0,2008,Manual,Petrol,14800,4,450000,51000
0,2009,SemiAuto,Diesel,12200,5,250000,36000
0,2004,SemiAuto,Diesel,11700,6,300000,40000
0,2008,Manual,Petrol,9100,4,300000,42000
0,2008,Manual,Petrol,11000,4,200000,25000
0,2007,SemiAuto,CNG,11100,4,440000,33000
0,2006,Manual,Petrol,11400,3,430000,39000
0,2008,SemiAuto,Diesel,13400,3,280000,56000
0,2005,Manual,Petrol,10900,3,430000,21000
0,2009,Auto,Diesel,11400,4,710000,41000
0,2008,Manual,Petrol,10500,4,220000,44000
0,2006,Manual,Diesel,10000,3,380000,35000
0,2009,Manual,Diesel,10300,4,320000,35000
0,2009,Manual,Diesel,14000,2,220000,32000
0,2004,Manual,Diesel,9200,2,330000,28000
0,2008,SemiAuto,Petrol,11200,5,220000,44000
0,2008,Manual,CNG,13800,2,260000,33000
0,2009,Manual,Petrol,14500,3,430000,53000
0,2006,Manual,Petrol,12400,2,310000,43000
0,2008,SemiAuto,Diesel,13800,2,290000,49000
0,2005,Manual,Petrol,9000,5,250000,25000
0,2006,SemiAuto,Petrol,14200,3,220000,46000
0,2007,Manual,Petrol,11700,2,300000,35000
0,2007,SemiAuto,Diesel,10100,5,420000,39000
0,2008,SemiAuto,CNG,9900,2,420000,31000
0,2007,Manual,Petrol,9500,6,390000,31000
0,2007,Manual,Petrol,9400,6,190000,28000
0,2006,Manual,Petrol,12900,6,450000,41000
0,2008,SemiAuto,Diesel,9900,2,180000,19000
0,2009,SemiAuto,Diesel,11200,6,270000,26000
0,2007,Manual,Petrol,13100,2,310000,49000
0,2008,SemiAuto,Diesel,12300,4,260000,20000
0,2006,SemiAuto,Diesel,11800,4,310000,34000
0,2004,SemiAuto,Petrol,10300,3,350000,25000
0,2004,Manual,Petrol,14100,4,210000,34000
0,2005,Manual,Petrol,10900,3,200000,35000
0,2009,SemiAuto,Diesel,13900,6,400000,51000
0,2008,Manual,Diesel,14200,5,170000,44000
0,2007,SemiAuto,Diesel,14600,2,190000,48000
0,2006,Manual,Petrol,10400,5,450000,27000
0,2008,SemiAuto,Diesel,13100,3,280000,47000
0,2004,SemiAuto,Diesel,13700,2,450000,36000
0,2005,SemiAuto,Diesel,10300,5,230000,24000
0,2004,Manual,Petrol,10000,6,400000,45000
0,2008,Manual,Diesel,13800,4,450000,50000
0,2004,SemiAuto,Diesel,12500,4,320000,39000
0,2007,Manual,Petrol,10500,5,450000,21000
0,2006,SemiAuto,Petrol,13500,6,220000,40000
0,2007,SemiAuto,Petrol,14000,3,200000,29000
0,2005,Manual,Petrol,11200,2,390000,28000
0,2006,SemiAuto,Petrol,9500,2,300000,25000
0,2009,Manual,Diesel,9300,2,430000,34000
0,2004,SemiAuto,Diesel,10000,6,430000,38000
0,2004,SemiAuto,CNG,11600,3,320000,21000
0,2006,Manual,Petrol,12900,4,280000,34000
0,2007,Auto,CNG,13900,2,810000,55000
0,2009,SemiAuto,Petrol,11100,6,460000,33000
0,2008,Manual,Petrol,11100,5,200000,18000
0,2009,SemiAuto,Diesel,14600,4,350000,54000
0,2008,Auto,Diesel,11100,3,730000,62000
0,2007,Manual,Diesel,14500,2,220000,50000
0,2007,SemiAuto,Diesel,12200,6,220000,26000
0,2007,Manual,Petrol,12600,5,220000,45000
0,2009,Manual,Petrol,11200,4,290000,42000
0,2004,SemiAuto,Diesel,11600,2,450000,43000
0,2007,SemiAuto,Petrol,9200,3,400000,39000
0,2004,SemiAuto,Diesel,12800,3,440000,40000
0,2004,SemiAuto,Diesel,14400,5,440000,42000
0,2005,SemiAuto,Diesel,10800,2,390000,19000
0,2009,SemiAuto,Petrol,13100,4,360000,46000
0,2004,Manual,Petrol,13600,3,300000,41000
0,2005,Auto,Diesel,11800,2,740000,38000
0,2005,SemiAuto,Diesel,9900,2,450000,36000
0,2006,Manual,CNG,14600,5,250000,51000
0,2007,SemiAuto,Petrol,12400,2,310000,26000
0,2004,SemiAuto,Diesel,14900,6,210000,37000
0,2007,SemiAuto,Petrol,9400,5,290000,28000
0,2009,SemiAuto,Petrol,14000,4,380000,51000
0,2009,SemiAuto,Petrol,9600,4,440000,28000
0,2007,Manual,Petrol,9600,4,400000,23000
0,2012,Auto,Petrol,14000,2,800000,56000
1,2005,SemiAuto,Diesel,12800,2,400000,35000
0,2008,SemiAuto,Diesel,13700,3,450000,56000
0,2004,Manual,Diesel,10100,4,190000,31000
0,2009,SemiAuto,Diesel,10300,6,340000,41000
0,2007,Manual,Petrol,10700,2,180000,34000
0,2005,SemiAuto,Diesel,11800,2,200000,38000
0,2004,Manual,Diesel,9800,2,320000,35000
0,2005,SemiAuto,Diesel,14700,4,190000,52000
1,2006,Auto,Petrol,12800,4,630000,128000
0,2007,Manual,Diesel,14600,3,420000,35000
0,2007,SemiAuto,Diesel,14100,5,220000,45000
0,2006,SemiAuto,Diesel,10200,4,340000,21000
1,2004,Autto,Diesel,9000,3,390000,18000
0,2007,SemiAuto,Diesel,9600,3,330000,44000
0,2008,Manual,Petrol,11600,2,220000,35000
0,2008,SemiAuto,Diesel,14100,6,460000,43000
0,2008,SemiAuto,Diesel,13700,6,350000,47000
0,2004,Manual,Diesel,10800,2,210000,33000
1,2005,Auto,Diesel,9100,5,790000,47000
0,2007,Manual,Petrol,10900,5,470000,39000
0,2008,Auto,Diesel,10000,2,700000,55000
0,2005,SemiAuto,CNG,11400,3,400000,45000
0,2007,SemiAuto,Diesel,11000,2,220000,30000
0,2006,Manual,Diesel,10700,4,220000,19000
0,2009,SemiAuto,Petrol,10400,2,280000,41000
0,2008,Manual,CNG,13300,4,280000,48000
0,2004,Manual,Petrol,13600,5,390000,54000
0,2007,SemiAuto,Diesel,13900,6,310000,35000
0,2009,SemiAuto,Diesel,13500,5,250000,31000
0,2009,Manual,Petrol,10100,6,390000,19000
0,2007,Manual,Petrol,10800,6,320000,36000
1,2012,Auto,Petrol,14300,4,790000,60000
0,2004,SemiAuto,Diesel,11600,3,260000,30000
0,2008,SemiAuto,Diesel,11000,2,280000,31000
0,2009,SemiAuto,CNG,12100,4,370000,22000
0,2005,Manual,Petrol,13000,3,380000,42000
0,2011,SemiAuto,CNG,11700,5,330000,23000
0,2009,SemiAuto,CNG,14600,5,240000,35000
0,2008,Manual,Petrol,11000,3,470000,30000
0,2005,Manual,Petrol,10500,2,280000,39000
0,2005,Manual,Petrol,9600,5,440000,21000
0,2004,Manual,Diesel,11900,3,230000,38000
0,2005,Manual,Petrol,13400,5,300000,48000
0,2005,Auto,CNG,13400,5,770000,56000
0,2008,Manual,Petrol,12600,5,190000,21000
0,2009,SemiAuto,Diesel,14300,6,410000,30000
0,2005,Manual,Petrol,11300,3,340000,34000
1,2006,Auto,Petrol,14300,5,860000,47000
0,2007,SemiAuto,Diesel,14000,3,440000,39000
0,2004,Manual,Petrol,10400,5,420000,19000
0,2004,SemiAuto,Diesel,13100,3,330000,37000
0,2007,Manual,Diesel,12800,5,300000,43000
0,2005,SemiAuto,Diesel,14100,3,260000,35000
0,2006,Manual,Petrol,10900,5,460000,43000
0,2007,Manual,Diesel,12200,5,320000,31000
0,2006,Manual,Diesel,11900,3,200000,43000
0,2006,Manual,Petrol,13900,6,300000,38000
0,2009,Manual,Petrol,10900,6,300000,22000
0,2007,Manual,Petrol,12900,5,380000,25000
0,2005,Manual,CNG,12700,3,330000,20000
0,2006,Manual,Petrol,10600,2,250000,45000
0,2006,SemiAuto,Diesel,9500,4,300000,33000
0,2007,SemiAuto,Diesel,13700,3,200000,38000
0,2009,Auto,Diesel,10300,6,710000,45000
0,2008,Manual,Petrol,14700,3,170000,55000
0,2005,Manual,Petrol,13500,3,410000,48000
0,2007,SemiAuto,Diesel,11300,3,410000,35000
0,2008,Manual,Petrol,14400,3,220000,55000
0,2005,Manual,Diesel,10300,4,220000,40000
0,2006,Manual,Diesel,10300,4,320000,36000
0,2005,SemiAuto,Diesel,14600,2,300000,55000
0,2007,Manual,Diesel,10400,3,350000,35000
0,2012,Auto,Petrol,9100,4,900000,38000
0,2006,SemiAuto,Diesel,13700,4,420000,52000
0,2004,Manual,CNG,13200,3,240000,46000
0,2009,SemiAuto,Diesel,12700,2,460000,27000
0,2008,SemiAuto,Diesel,13800,2,230000,53000
0,2004,Manual,CNG,9900,5,210000,23000
0,2005,SemiAuto,Diesel,10100,2,180000,36000
1,2009,Autto,Petrol,13200,4,150000,121000
0,2008,Auto,Diesel,14200,4,720000,55000
0,2009,SemiAuto,Diesel,13800,5,390000,36000
0,2009,SemiAuto,Diesel,13900,3,450000,45000
0,2008,SemiAuto,Diesel,10500,6,230000,27000
0,2008,SemiAuto,Diesel,9800,6,360000,20000
0,2007,Manual,Diesel,11400,4,270000,37000
0,2008,Manual,CNG,12800,2,240000,35000
0,2004,SemiAuto,Diesel,9600,5,230000,29000
0,2004,Manual,Petrol,11900,3,250000,43000
0,2007,SemiAuto,Diesel,12900,2,200000,22000
0,2007,Manual,Diesel,9600,3,420000,36000
0,2005,SemiAuto,Diesel,14100,2,340000,35000
0,2007,Manual,Diesel,9400,5,330000,35000
0,2009,SemiAuto,Diesel,12800,5,340000,36000
0,2005,SemiAuto,Diesel,9100,3,280000,40000
0,2009,SemiAuto,Diesel,10600,5,410000,24000
0,2005,Manual,Petrol,9300,3,400000,41000
0,2006,SemiAuto,Diesel,12100,4,370000,26000
0,2007,SemiAuto,CNG,9600,6,350000,28000
0,2005,SemiAuto,CNG,12800,2,220000,43000
0,2007,Manual,Petrol,14100,4,230000,48000
0,2005,Manual,CNG,14800,3,190000,44000
0,2007,Manual,Petrol,9300,4,230000,33000
0,2008,Manual,Petrol,9100,6,290000,38000
0,2007,SemiAuto,Diesel,11100,3,190000,44000
0,2007,Manual,Petrol,9100,6,270000,24000
0,2006,Auto,Diesel,10600,3,850000,54000
0,2005,SemiAuto,Petrol,11200,3,290000,31000
0,2007,SemiAuto,Diesel,12900,2,180000,18000
0,2009,Manual,Diesel,10700,3,410000,41000
0,2011,SemiAuto,CNG,13500,2,240000,36000
0,2009,SemiAuto,Diesel,14000,4,260000,34000
0,2005,Manual,Diesel,11900,6,350000,29000
0,2005,SemiAuto,Petrol,11400,4,370000,28000
0,2004,Manual,Petrol,13000,6,400000,33000
0,2005,SemiAuto,Diesel,11300,4,200000,42000
0,2008,Manual,Diesel,13700,6,250000,45000
0,2008,Manual,Petrol,12500,2,340000,40000
0,2007,SemiAuto,Petrol,11000,6,180000,34000
1,2007,SemiAuto,Diesel,10100,2,200000,41000
0,2012,SemiAuto,Petrol,12000,3,470000,19000
0,2005,SemiAuto,Diesel,11800,5,380000,20000
0,2006,Manual,Petrol,13000,2,300000,44000
0,2004,Manual,Petrol,14500,6,360000,39000
0,2004,Manual,Petrol,13600,5,440000,49000
0,2006,SemiAuto,Petrol,10600,6,180000,30000
0,2007,SemiAuto,CNG,9200,3,420000,26000
0,2003,Manual,Petrol,13700,3,450000,36000
0,2007,Manual,Diesel,14100,4,420000,47000
0,2007,SemiAuto,Petrol,10200,5,330000,31000
0,2004,Manual,Petrol,9900,3,290000,44000
0,2003,Manual,Petrol,11400,6,240000,44000
0,2004,Manual,Diesel,12100,6,320000,32000
0,2006,SemiAuto,Petrol,9200,6,200000,41000
0,2009,Manual,Petrol,11900,4,280000,26000
0,2009,SemiAuto,CNG,10700,5,340000,32000
0,2006,SemiAuto,Diesel,13500,6,380000,47000
0,2007,Auto,Petrol,10000,4,670000,45000
0,2006,Manual,Petrol,11600,6,250000,18000
0,2005,Manual,Diesel,14300,2,180000,42000
0,2004,Manual,Diesel,11200,3,440000,37000
0,2004,Manual,Diesel,13600,4,300000,37000
0,2005,SemiAuto,Petrol,14800,4,450000,39000
0,2007,Manual,Diesel,13400,4,440000,42000
0,2003,Manual,Petrol,10200,4,230000,25000
0,2011,SemiAuto,CNG,12700,6,350000,35000
0,2005,Manual,Diesel,11000,2,410000,43000
0,2008,Manual,Petrol,12400,3,330000,24000
0,2008,Manual,Petrol,12300,6,320000,19000
0,2004,SemiAuto,Diesel,9900,2,230000,39000
0,2005,Manual,Diesel,14700,3,220000,42000
0,2008,Manual,Petrol,10500,4,400000,32000
0,2007,Auto,Petrol,11600,6,660000,57000
0,2009,Manual,Petrol,12400,4,200000,20000
0,2004,Manual,Petrol,11000,2,470000,28000
0,2004,SemiAuto,Diesel,9800,4,310000,23000
0,2005,SemiAuto,Diesel,13100,6,260000,56000
0,2005,Manual,Petrol,11700,4,390000,29000
0,2007,Manual,Diesel,9800,2,320000,29000
0,2008,Manual,Petrol,10200,4,290000,25000
0,2008,SemiAuto,Diesel,11400,5,280000,44000
0,2008,Manual,CNG,13500,4,460000,29000
0,2009,SemiAuto,Petrol,9400,2,450000,20000
0,2007,Manual,Petrol,10400,5,390000,35000
0,2005,Manual,Diesel,11000,5,200000,41000
0,2009,Manual,Diesel,10100,4,270000,32000
0,2009,Auto,Petrol,9400,6,830000,58000
0,2005,Manual,Petrol,11700,2,300000,21000
0,2006,Auto,Diesel,10100,2,940000,43000
0,2005,SemiAuto,Diesel,13200,6,190000,48000
0,2004,Manual,Diesel,10200,5,270000,23000
0,2006,Manual,Petrol,11900,4,210000,23000
0,2009,SemiAuto,CNG,13300,4,470000,37000
0,2006,Manual,Diesel,10000,6,270000,23000
0,2008,SemiAuto,Diesel,9300,5,430000,25000
0,2008,Auto,Diesel,14700,3,910000,51000
0,2004,Manual,Diesel,13700,6,270000,32000
0,2004,Manual,Diesel,10800,2,430000,24000
0,2008,SemiAuto,CNG,13900,5,230000,43000
0,2007,SemiAuto,Petrol,11500,4,310000,25000
0,2008,Manual,Petrol,13200,6,340000,56000
0,2004,Manual,CNG,13500,4,240000,50000
0,2005,SemiAuto,Diesel,13200,6,320000,40000
0,2006,SemiAuto,Diesel,9300,6,370000,38000
0,2007,SemiAuto,CNG,9500,2,340000,29000
0,2007,Manual,CNG,10900,6,390000,45000
0,2005,SemiAuto,Petrol,13900,5,350000,34000
0,2005,Manual,Diesel,9400,2,340000,30000
0,2006,SemiAuto,Diesel,12300,5,350000,43000
0,2009,Manual,Diesel,10200,5,450000,38000
0,2008,SemiAuto,Diesel,9400,4,420000,29000
0,2006,Auto,Diesel,12700,2,740000,46000
1,2004,Auto,Diesel,14600,5,630000,139000
1,2004,Auto,Diesel,9400,5,950000,51000
0,2004,SemiAuto,Diesel,11700,6,230000,21000
0,2007,Manual,Diesel,13800,2,350000,53000
0,2008,Manual,Diesel,11100,6,380000,45000
0,2005,Manual,Petrol,14300,4,350000,56000
0,2005,SemiAuto,Diesel,10200,3,260000,19000
0,2008,SemiAuto,Petrol,14500,6,440000,45000
0,2006,SemiAuto,Diesel,10500,3,220000,41000
0,2009,SemiAuto,Diesel,9700,5,240000,41000
0,2008,SemiAuto,Diesel,9800,6,260000,24000
0,2007,Manual,Petrol,14000,3,450000,31000
0,2003,Manual,Petrol,12100,6,290000,31000
0,2004,Manual,Petrol,14700,3,370000,41000
0,2006,Manual,Petrol,9300,2,350000,32000
0,2009,Manual,Petrol,13600,2,290000,44000
0,2005,Manual,Petrol,14400,3,200000,42000
0,2008,SemiAuto,Diesel,12600,5,300000,35000
0,2005,Manual,Petrol,13600,6,250000,56000
0,2008,Manual,Diesel,12400,6,290000,34000
0,2003,Manual,Petrol,12300,4,240000,33000
1,2007,Auto,Petrol,11400,2,760000,42000
0,2007,Manual,Diesel,9300,4,210000,37000
0,2004,Manual,Diesel,11600,3,330000,42000
0,2006,SemiAuto,Diesel,13700,6,350000,52000
1,2009,Auto,Petrol,14400,2,630000,139000
0,2006,SemiAuto,Diesel,14100,6,180000,40000
0,2007,Manual,Diesel,11700,4,280000,31000
0,2007,SemiAuto,Petrol,9700,5,240000,35000
0,2009,Manual,Petrol,12800,5,280000,43000
0,2008,SemiAuto,Diesel,12500,3,290000,40000
0,2007,Manual,Diesel,10100,4,410000,27000
0,2008,SemiAuto,Diesel,10500,5,200000,32000
0,2008,Manual,Diesel,14800,6,170000,49000
